Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS
200603,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,868950,394.15572
200603,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,36843,16.7119848
200603,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,1057496,479.6801856
200603,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Cargo,Passenger,5562,2.5229232
200603,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Mail,Passenger,23284,10.5616224
200603,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Cargo,Passenger,12872,5.8387392
200603,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Mail,Passenger,11687,5.3012232
200603,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,1874935,850.470516
200603,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Mail,Freighter,30289,13.7390904
200603,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,1371117,621.9386712
200603,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,242618,110.0515248
200603,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Cargo,Passenger,99115,44.958564
200603,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Mail,Passenger,340,0.154224
200603,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Cargo,Passenger,449390,203.843304
200603,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Cargo,Passenger,1099729,498.8370744
200603,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Mail,Passenger,103615,46.999764
200603,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Cargo,Passenger,527200,239.13792
200603,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Mail,Passenger,36767,16.6775112
200603,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,710717,322.3812312
200603,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,77277,35.0528472
200603,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,55583,25.2124488
200603,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,31456,14.2684416
200603,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Cargo,Passenger,38765,17.583804
200603,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Cargo,Passenger,14588,6.6171168
200603,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Express,Passenger,2911,1.3204296
200603,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,1158029,525.2819544
200603,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,11855,5.377428
200603,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,260585,118.201356
200603,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Mail,Passenger,22393,10.1574648
200603,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,92,0.0417312
200603,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,131,0.0594216
200603,Southern Air,9S,Southern Air,9S,Domestic,US,Deplaned,Cargo,Freighter,679618,308.2747248
200603,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Cargo,Passenger,133,0.0603288
200603,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,97619,44.2799784
200603,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,22584,10.2441024
200603,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,29717,13.4796312
200603,TACA,TA,TACA,TA,International,Central America,Deplaned,Cargo,Passenger,4995,2.265732
200603,TACA,TA,TACA,TA,International,Central America,Enplaned,Cargo,Passenger,919,0.4168584
200603,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Deplaned,Cargo,Freighter,854600,387.64656
200603,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Enplaned,Cargo,Freighter,915980,415.488528
200603,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Cargo,Passenger,151634,68.7811824
200603,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Express,Passenger,4929,2.2357944
200603,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Mail,Passenger,192496,87.3161856
200603,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Cargo,Passenger,386016,175.0968576
200603,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Express,Passenger,6055,2.746548
200603,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Mail,Passenger,229658,104.1728688
200603,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,187318,84.9674448
200603,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,208462,94.5583632
200603,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,321614,145.8841104
200603,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,573703,260.2316808
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,183868,83.4025248
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Express,Passenger,2017762,915.2568432
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Mail,Passenger,1715776,778.2759936
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Cargo,Passenger,191651,86.9328936
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Express,Passenger,3749295,1700.680212
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,3338304,1514.254694
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Cargo,Passenger,5852587,2654.733463
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Express,Passenger,551227,250.0365672
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Mail,Passenger,182,0.0825552
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Cargo,Passenger,1371234,621.9917424
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Express,Passenger,922510,418.450536
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,686788,311.5270368
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,16799,7.6200264
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Cargo,Passenger,122,0.0553392
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,87104,39.5103744
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,166973,75.7389528
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Express,Passenger,594,0.2694384
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,8575,3.88962
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Cargo,Passenger,4,0.0018144
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,20317,9.2157912
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,28324,12.8477664
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,1256492,569.9447712
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,460026,208.6677936
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Cargo,Passenger,1030,0.467208
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,985094,446.8386384
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,811097,367.9135992
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Express,Passenger,19910,9.031176
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Mail,Passenger,3404,1.5440544
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,2737,1.2415032
200603,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,21634,9.8131824
200603,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,594929,269.8597944
200603,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,477164,216.4415904
200604,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,2015865,914.396364
200604,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,1945460,882.460656
200604,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Cargo,Passenger,25213,11.4366168
200604,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Mail,Passenger,64505,29.259468
200604,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Cargo,Passenger,36160,16.402176
200604,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Mail,Passenger,30973,14.0493528
200604,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Cargo,Passenger,11495,5.214132
200604,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Express,Passenger,12360,5.606496
200604,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Mail,Passenger,49401,22.4082936
200604,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Cargo,Passenger,105183,47.7110088
200604,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Express,Passenger,26132,11.8534752
200604,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Mail,Passenger,85477,38.7723672
200604,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,598955,271.685988
200604,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,417822,189.5240592
200604,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,417633,189.4383288
200604,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,21694,9.8403984
200604,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,292756,132.7941216
200604,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,73905,33.523308
200604,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,489296,221.9446656
200604,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,30933,14.0312088
200604,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,237714,107.8270704
200604,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,38695,17.552052
200604,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,178658,81.0392688
200604,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,1874,0.8500464
200604,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,185968,84.3550848
200604,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,4967,2.2530312
200604,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,275,0.12474
200604,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Cargo,Passenger,12639,5.7330504
200604,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Cargo,Passenger,28260,12.818736
200604,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Mail,Passenger,51269,23.2556184
200604,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,89535,40.613076
200604,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,5922,2.6862192
200604,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,1061370,481.437432
200604,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,116461,52.8267096
200604,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,303334,137.5923024
200604,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,425513,193.0126968
200604,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,1929382,875.1676752
200604,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,638207,289.4906952
200604,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,2335165,1059.230844
200604,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,958468,434.7610848
200604,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,991064,449.5466304
200604,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,753930,341.982648
200604,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,1294906,587.3693616
200604,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,985072,446.8286592
200604,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Deplaned,Cargo,Freighter,767517,348.1457112
200604,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Enplaned,Cargo,Freighter,619788,281.1358368
200604,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,849292,385.2388512
200604,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,20788,9.4294368
200604,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,1091176,494.9574336
200604,Cargolux Airlines ,CV,Cargolux Airlines ,CV,International,Europe,Deplaned,Cargo,Freighter,672251,304.9330536
200604,Cargolux Airlines ,CV,Cargolux Airlines ,CV,International,Europe,Enplaned,Cargo,Freighter,884864,401.3743104
200604,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,826314,374.8160304
200604,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,178358,80.9031888
200604,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,166810,75.665016
200604,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,627521,284.6435256
200604,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,81423,36.9334728
200604,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,3847,1.7449992
200604,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,2149209,974.8812024
200604,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,70900,32.16024
200604,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,2001184,907.7370624
200604,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Freighter,29258,13.2714288
200604,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Deplaned,Cargo,Freighter,677337,307.2400632
200604,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Deplaned,Mail,Freighter,12119,5.4971784
200604,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Enplaned,Cargo,Freighter,755940,342.894384
200604,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,909282,412.4503152
200604,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Express,Passenger,290737,131.8783032
200604,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,140499,63.7303464
200604,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,287975,130.62546
200604,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Express,Passenger,1183548,536.8573728
200604,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,119099,54.0233064
200604,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Combi,2973223,1348.653953
200604,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Combi,1351515,613.047204
200604,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,9162683,4156.193009
200604,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,7417579,3364.613834
200604,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,76971,34.9140456
200604,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Express,Passenger,20178,9.1527408
200604,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,86800,39.37248
200604,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Express,Passenger,8869,4.0229784
200604,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,112394,50.9819184
200604,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,318886,144.6466896
200604,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,32314,14.6576304
200604,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,5343,2.4235848
200604,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Freighter,1283419,582.1588584
200604,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,506797,229.8831192
200604,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Freighter,186322,84.5156592
200604,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,73575,33.37362
200604,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Freighter,854078,387.4097808
200604,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,337259,152.9806824
200604,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Freighter,129071,58.5466056
200604,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,50968,23.1190848
200604,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,733614,332.7673104
200604,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,19971,9.0588456
